nominal_head_form,nominal_head_upos,nominal_head_deprel,head_is_plural,modifier_is_plural,nominal_head_ī,nominal_head_consonant_ending,modifier_consonant_ending,head_frequency,modifier_frequency,modifier_form,modifier_upos,modifier_deprel,distance,position,np_depth,num_dependents_head,num_dependents_modifier,has_anchor_dependent,modifier_is_propn,ezafe_label,relative_position_in_sent,head_feats,modifier_feats,source_file,nmod_count,amod_count,ezafe_like_lemma_between
zrēh,NOUN,conj,0,0,0,1,1,287,154,keh,ADJ,amod,0,1,1,3,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
čašmag,NOUN,nsubj,0,0,0,1,1,37,287,zrēh,NOUN,nmod,0,1,2,2,1,0,0,1,0.25,False,False,GBd-TD1-01_mptf.conllu,1,0,0
bun,NOUN,nsubj,0,1,0,1,1,959,4718,=šān,PRON,nmod,0,2,2,2,0,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,2,0,0
bun,NOUN,nsubj,0,0,0,1,1,959,34,xān,NOUN,nmod,0,1,2,2,1,0,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,2,0,0
kust,NOUN,obl,0,0,0,1,1,248,154,abāxtar,NOUN,nmod,0,1,2,2,1,0,0,1,0.6666666666666666,False,False,GBd-TD1-01_mptf.conllu,1,0,0
arwand,PROPN,acl:relcl,0,0,0,1,1,41,347,rōd,NOUN,appos,0,1,2,5,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,0,0
weh,PROPN,conj,0,0,0,1,1,339,347,rōd,NOUN,appos,0,1,1,2,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,0,0
angust,NOUN,nmod,0,0,0,1,1,148,3242,ohrmazd,PROPN,nmod,1,1,2,2,1,0,1,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
zahā,NOUN,obl,0,0,0,0,1,50,148,angust,NOUN,nmod,0,2,3,3,2,1,0,1,0.5,False,False,GBd-TD1-01_mptf.conllu,1,0,0
sar,NOUN,obl,0,0,0,1,1,700,1276,zamīg,NOUN,nmod,0,1,2,3,1,0,0,1,0.5,False,False,GBd-TD1-01_mptf.conllu,1,0,0
zrēh,NOUN,obl,0,0,0,1,1,287,117,Frāxkard,PROPN,flat,0,1,1,2,0,0,1,0,0.75,False,False,GBd-TD1-01_mptf.conllu,0,0,0
bunxān,NOUN,obl,0,1,0,1,1,36,4718,awēšān,PRON,nmod,0,1,2,3,1,0,0,1,0.6666666666666666,False,False,GBd-TD1-01_mptf.conllu,1,0,0
rōd,NOUN,nsubj,0,0,0,1,1,347,77,ēwtāg,ADJ,amod,0,1,1,2,0,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
X,NOUN,nsubj,0,0,0,1,1,305,1249,gēhān,NOUN,nmod,0,1,3,2,1,0,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
frāyzīwišnīh,NOUN,conj,0,1,0,1,1,1,1175,dāmān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
ardīg,NOUN,advcl,0,0,1,1,1,103,692,fradom,ADJ,amod,0,2,1,2,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ardīg,NOUN,obj,0,0,1,1,1,103,334,sidīgar,ADJ,amod,0,2,1,1,0,0,0,0,0.5,False,False,GBd-TD1-01_mptf.conllu,0,1,0
gōhr,NOUN,obj,0,0,0,1,1,153,447,kōf,NOUN,nmod,0,1,3,3,1,1,0,1,0.42857142857142855,False,False,GBd-TD1-01_mptf.conllu,1,0,0
harborz,PROPN,advcl,0,0,0,1,1,129,7,baγbaxt,ADJ,amod,0,1,4,3,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
kōfān,NOUN,conj,1,0,0,1,1,447,1276,zamīg,NOUN,nmod,1,1,3,4,1,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
rēšag,NOUN,obl,0,0,0,1,1,29,129,harborz,PROPN,nmod,0,1,2,2,2,0,1,1,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
band,NOUN,ccomp,0,0,0,1,1,147,460,meh,ADJ,amod,0,2,2,4,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,1,0
band,NOUN,ccomp,0,1,0,1,1,147,1276,zamīgān,NOUN,nmod,0,1,2,4,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,1,0
widarg,NOUN,nsubj,0,1,0,1,1,84,2067,ābān,NOUN,nmod,0,1,2,2,1,0,0,1,0.14285714285714285,False,False,GBd-TD1-01_mptf.conllu,2,0,0
widarg,NOUN,nsubj,0,0,0,1,1,84,447,kōf,NOUN,nmod,2,1,2,2,1,0,0,0,0.14285714285714285,False,False,GBd-TD1-01_mptf.conllu,2,0,0
rēšag,NOUN,obl:lmod,0,1,0,1,1,29,447,kōfān,NOUN,nmod,0,1,2,3,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
rēšag,NOUN,nsubj,0,1,0,1,1,29,103,draxtān,NOUN,nmod,0,1,2,1,1,0,0,1,0.42857142857142855,False,False,GBd-TD1-01_mptf.conllu,1,0,0
xōn,NOUN,obl,0,1,0,1,1,154,28,ragān,NOUN,nmod,1,1,3,3,2,0,0,1,0.7142857142857143,False,False,GBd-TD1-01_mptf.conllu,1,0,0
frayādišn,NOUN,nsubj,0,1,0,1,1,15,2716,mardōmān,NOUN,nmod,2,1,2,2,1,0,0,1,1.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
ardīg,NOUN,advcl,0,0,1,1,1,103,692,fradom,ADV,amod,0,2,1,1,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ardīg,NOUN,obj,0,0,1,1,1,103,157,čahārom,ADJ,amod,0,2,1,1,0,0,0,0,0.5,False,False,GBd-TD1-01_mptf.conllu,0,1,0
amurdad,PROPN,nsubj,0,0,0,1,1,113,534,amahraspand,PROPN,flat,0,1,1,1,0,0,1,0,0.16666666666666666,False,False,GBd-TD1-01_mptf.conllu,0,0,0
mōy,NOUN,obl,0,0,0,0,1,131,700,sar,NOUN,nmod,1,1,2,2,2,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
sar,NOUN,nmod,0,1,0,1,1,700,2716,mardōmān,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
sardag,NOUN,acl,0,0,0,1,1,269,109,mādagwar,ADJ,amod,0,1,1,2,0,0,0,0,0.0,True,False,GBd-TD1-01_mptf.conllu,0,1,0
abāzdārišnīh,NOUN,obl,0,0,0,1,1,24,128,wēmārīh,NOUN,nmod,1,1,4,2,2,0,0,0,0.5,True,False,GBd-TD1-01_mptf.conllu,1,0,0
sardag,NOUN,obl,0,0,0,1,1,269,641,urwar,NOUN,nmod,0,1,1,2,0,0,0,0,1.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
tōhmag,NOUN,obl,0,1,0,1,1,223,641,urwarān,NOUN,nmod,0,1,2,4,1,1,0,1,0.5,False,False,GBd-TD1-01_mptf.conllu,1,0,0
wan,NOUN,nsubj,0,0,0,1,1,52,11,wastōhmag,ADJ,amod,0,1,2,1,1,0,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
zrēh,NOUN,obl,0,0,0,1,1,287,117,frāxkard,PROPN,nmod,0,1,5,3,1,0,1,1,0.25,False,False,GBd-TD1-01_mptf.conllu,1,0,0
sardag,NOUN,nmod,0,0,0,1,1,269,641,urwar,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
tōhmag,NOUN,nsubj,0,0,0,1,1,223,269,sardag,NOUN,nmod,1,2,3,1,2,0,0,0,0.5,False,True,GBd-TD1-01_mptf.conllu,1,0,0
gōkirn,PROPN,nsubj,0,0,0,1,1,14,103,draxt,NOUN,appos,0,1,1,1,0,0,0,0,0.6666666666666666,False,False,GBd-TD1-01_mptf.conllu,0,0,0
abāzdārišnīh,NOUN,obl,0,0,0,1,1,24,37,zarmān,NOUN,nmod,0,1,3,2,2,0,0,1,1.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
zarmān,NOUN,nmod,0,0,0,1,1,34,3,dušpad,ADJ,amod,0,1,2,2,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
purrfrahixtišn,NOUN,nsubj,0,0,0,1,1,3,1249,gēhān,NOUN,nmod,0,1,2,1,1,0,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ardīg,NOUN,advcl,0,0,1,1,1,103,692,fradom,ADV,amod,0,2,1,1,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ardīg,NOUN,obj,0,0,1,1,1,103,136,panǰom,ADJ,amod,0,2,1,1,0,0,0,0,0.5,False,False,GBd-TD1-01_mptf.conllu,0,1,0
gāw,NOUN,nsubj,0,0,0,0,1,459,24,ēkdād,ADJ,amod,0,1,1,1,0,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
hannāmān,NOUN,obl,1,0,0,1,0,138,459,gāw,NOUN,nmod,0,1,2,2,1,0,0,1,0.5,False,False,GBd-TD1-01_mptf.conllu,1,0,0
sardag,NOUN,nsubj,0,0,0,1,1,269,163,ǰōrdāg,NOUN,nmod,0,1,3,3,0,0,0,0,0.75,True,False,GBd-TD1-01_mptf.conllu,1,0,0
sardag,NOUN,conj,0,0,0,1,1,269,641,urwar,NOUN,nmod,0,1,2,3,1,0,0,0,0.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
urwar,NOUN,nmod,0,0,0,1,1,641,20,bēšaz,ADJ,amod,0,1,1,1,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
tohm,NOUN,acl:relcl,0,0,0,1,0,162,459,gāw,NOUN,nmod,0,1,2,4,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
rōšnīh,NOUN,obl,0,0,0,1,1,368,690,māh,NOUN,nmod,0,1,2,2,1,0,0,1,0.5,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ǰuxt,NOUN,conj,0,0,0,1,0,49,459,gāw,NOUN,nmod,1,1,3,4,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,1
ardīg,NOUN,root,0,0,1,1,1,103,692,fradom,ADJ,amod,0,2,3,4,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ardīg,NOUN,obj,0,0,1,1,1,103,58,šašom,ADJ,amod,0,2,1,1,0,0,0,0,0.16666666666666666,False,False,GBd-TD1-01_mptf.conllu,0,1,0
spihr,NOUN,obl,0,0,0,1,1,102,245,gayōmart,PROPN,nmod,0,1,2,2,1,0,1,1,0.6666666666666666,False,False,GBd-TD1-01_mptf.conllu,1,0,0
kōxšišn,NOUN,obl,0,1,0,1,1,184,136,axtarān,NOUN,nmod,0,1,2,2,1,0,0,1,1.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
gayōmart,PROPN,nsubj:pass,0,0,0,1,1,245,92,tagīg,ADJ,amod,0,1,2,1,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
zamestān,NOUN,obl,0,0,0,1,1,203,156,zīwandagīh,NOUN,nmod,0,1,3,2,1,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
madan,NOUN,obl,0,0,0,1,1,68,181,ēbgat,NOUN,nmod,0,1,2,2,1,0,0,1,0.14285714285714285,True,False,GBd-TD1-01_mptf.conllu,1,0,0
ohrmazd,PROPN,nsubj,0,0,0,1,1,3237,125,stārag,NOUN,appos,0,1,1,1,0,0,0,0,0.2857142857142857,False,False,GBd-TD1-01_mptf.conllu,0,0,0
karzang,PROPN,obl,0,0,0,1,1,37,90,ābīg,ADJ,amod,0,1,2,2,1,0,0,1,0.42857142857142855,False,False,GBd-TD1-01_mptf.conllu,0,1,0
bālist,NOUN,obl,0,0,0,1,1,135,2375,xwēš,PRON,amod,0,1,2,2,1,0,0,1,0.5714285714285714,False,False,GBd-TD1-01_mptf.conllu,0,1,0
pādyāwandīh,NOUN,obl,0,0,0,1,1,6,112,hamēmāl,NOUN,nmod,2,1,2,2,3,0,0,1,0.7142857142857143,False,False,GBd-TD1-01_mptf.conllu,1,0,0
hamēmāl,NOUN,nmod,0,0,0,1,1,111,18258,=š,PRON,nmod,1,2,1,3,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
zīndagīh,NOUN,obj,0,0,0,1,1,156,423,ǰān,NOUN,nmod,0,1,2,1,1,0,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
kēwān,PROPN,nsubj,0,0,0,1,1,79,125,stārag,NOUN,appos,0,1,1,1,0,0,0,0,0.14285714285714285,False,False,GBd-TD1-01_mptf.conllu,0,0,0
gyāg,NOUN,obl,0,0,0,1,1,1299,1954,pas,ADV,amod,1,1,4,4,0,0,0,0,0.42857142857142855,False,False,GBd-TD1-01_mptf.conllu,0,1,0
mēx,NOUN,nsubj,0,0,0,1,1,24,2,zamīg,NOUN,nmod,1,1,2,1,2,0,0,1,0.5714285714285714,False,False,GBd-TD1-01_mptf.conllu,1,0,0
bālist,NOUN,obl,0,0,0,1,1,135,2375,xwēš,PRON,amod,0,1,2,2,1,0,0,1,0.7142857142857143,False,False,GBd-TD1-01_mptf.conllu,0,1,0
abarwēzīh,NOUN,obl,0,0,0,1,1,25,110,hamēstār,NOUN,nmod,2,1,3,2,3,0,0,1,0.8571428571428571,False,True,GBd-TD1-01_mptf.conllu,1,0,0
hamēstār,NOUN,nmod,0,0,0,1,1,106,18258,=š,PRON,nmod,1,2,2,3,0,0,0,0,0.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
būd,NOUN,obl,0,0,0,1,1,25,3242,ohrmazd,PROPN,nmod,0,1,3,5,1,0,1,1,0.25,True,False,GBd-TD1-01_mptf.conllu,3,0,0
būd,NOUN,obl,0,0,0,1,1,25,142,bālist,NOUN,nmod,2,1,3,5,2,0,0,0,0.25,True,False,GBd-TD1-01_mptf.conllu,3,0,0
būd,NOUN,obl,0,0,0,1,1,25,24,mēx,NOUN,nmod,5,1,3,5,2,0,0,0,0.25,True,False,GBd-TD1-01_mptf.conllu,3,0,0
bālist,NOUN,nmod,0,0,0,1,1,135,2375,xwēš,PRON,amod,0,1,2,2,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
mēx,NOUN,nmod,0,0,0,1,1,24,423,ǰānān,PROPN,nmod,0,1,2,2,1,0,1,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
abarwēzīh,NOUN,conj,0,0,0,1,1,25,79,kēwān,PROPN,nmod,1,1,2,2,1,0,1,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
bālist,NOUN,acl:relcl,0,0,0,1,1,135,2375,xwēš,PRON,amod,0,1,2,2,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
nišēb,NOUN,acl:relcl,0,0,0,1,1,32,2375,xwēš,PRON,amod,0,1,2,2,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
abarwēzīh,NOUN,obl,0,0,0,1,1,25,79,kēwān,PROPN,nmod,0,1,2,3,0,0,1,0,0.7,False,False,GBd-TD1-01_mptf.conllu,2,0,0
abarwēzīh,NOUN,obl,0,0,0,1,1,25,3242,ohrmazd,PROPN,nmod,2,1,2,3,1,0,1,0,0.7,False,False,GBd-TD1-01_mptf.conllu,2,0,0
dast,NOUN,obl,0,0,0,1,0,477,143,hōy,ADJ,amod,0,2,1,2,0,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
tan,NOUN,nsubj,0,0,0,1,1,2253,245,gayōmart,PROPN,nmod,0,1,2,1,1,0,1,1,0.3333333333333333,False,False,GBd-TD1-01_mptf.conllu,1,0,0
tan,NOUN,obl,0,0,0,1,1,2253,245,gayōmart,PROPN,nmod,0,1,2,2,1,0,1,1,0.6666666666666666,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ēwēnag,NOUN,nsubj,0,0,0,1,1,782,99,ayōxšust,NOUN,nmod,0,1,1,2,0,0,0,0,0.8333333333333334,False,False,GBd-TD1-01_mptf.conllu,1,0,0
purrrawišnīh,NOUN,nsubj,0,0,0,1,1,18,1249,gēhān,NOUN,nmod,0,1,3,3,1,0,0,1,1.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
abesīhēnišn,NOUN,conj,0,1,0,1,1,11,1338,dēwān,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,True,False,GBd-TD1-01_mptf.conllu,1,0,0
agārīh,NOUN,conj,0,0,0,1,0,37,569,gannāgmēnōy,PROPN,nmod,0,1,2,2,1,0,1,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ardīg,NOUN,obj,0,0,1,1,1,103,692,fradom,ADJ,amod,0,2,1,2,0,1,0,0,0.3333333333333333,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ardīg,NOUN,obj,0,0,1,1,1,103,95,haftom,ADV,amod,0,2,1,1,0,0,0,0,0.5,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ātaxš,NOUN,dislocated:topic,0,0,0,1,1,1442,45,wāzišt,ADJ,flat,0,1,1,2,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,0,0
ādur,NOUN,conj,0,0,0,1,0,168,38,farnbay,PROPN,nmod,0,1,3,3,3,0,1,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
winnārdārīh,NOUN,nsubj,0,0,0,1,1,6,1249,gēhān,NOUN,nmod,0,1,2,1,2,0,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
gēhān,NOUN,nmod,0,0,0,1,1,1249,1175,dām,NOUN,nmod,0,1,1,2,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ardīg,NOUN,obj,0,0,1,1,1,103,692,fradom,ADJ,amod,0,2,1,2,0,1,0,0,0.3333333333333333,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ardīg,NOUN,obj,0,0,1,1,1,103,56,haštom,ADJ,amod,0,2,1,1,0,0,0,0,0.3333333333333333,False,False,GBd-TD1-01_mptf.conllu,0,1,0
druzān,NOUN,obl,1,1,0,1,1,911,154,abāxtarān,NOUN,appos,0,1,1,2,0,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,0,0,0
hamēmāl,NOUN,obl,0,0,0,1,1,111,2375,xwēš,PRON,amod,0,2,1,2,0,0,0,0,0.2857142857142857,False,False,GBd-TD1-01_mptf.conllu,0,1,0
zayǰag,NOUN,obj,0,0,0,1,1,6,1249,gēhān,NOUN,nmod,0,1,2,1,1,0,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ardīg,NOUN,obj,0,0,1,1,1,103,692,fradom,ADJ,amod,0,2,1,2,0,1,0,0,0.3333333333333333,False,False,GBd-TD1-01_mptf.conllu,0,1,0
mēnōy,NOUN,nsubj,1,1,0,0,1,1405,1407,yazadān,NOUN,nmod,0,1,1,1,0,0,0,0,0.6666666666666666,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ardīg,NOUN,obj,0,0,1,1,1,103,54,nohom,ADJ,amod,0,2,1,1,0,0,0,0,0.2,False,False,GBd-TD1-01_mptf.conllu,0,1,0
yazadān,NOUN,nsubj,1,1,0,1,1,1403,1550,mēnōyān,ADJ,amod,0,2,1,1,0,0,0,0,0.5,False,False,GBd-TD1-01_mptf.conllu,0,1,0
starān,NOUN,nsubj,1,0,0,1,1,60,8,agumēzišn,ADJ,amod,0,1,2,1,1,0,0,1,0.25,False,False,GBd-TD1-01_mptf.conllu,0,1,0
xwarrah,NOUN,nsubj,0,0,0,1,1,554,735,wehdēn,NOUN,nmod,0,1,3,1,2,0,0,1,0.14285714285714285,False,False,GBd-TD1-01_mptf.conllu,1,0,0
wehdēn,NOUN,nmod,0,1,0,1,1,71,595,māzdēsnān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
aybyāhān,NOUN,obl,0,0,0,1,1,46,10,starpēsīd,ADJ,amod,4,1,2,3,0,0,0,0,0.2857142857142857,False,False,GBd-TD1-01_mptf.conllu,0,2,0
aybyāhān,NOUN,obl,0,0,0,1,1,46,35,tāšīd,ADJ,amod,6,1,2,3,2,0,0,1,0.2857142857142857,False,True,GBd-TD1-01_mptf.conllu,0,2,0
abēzagīh,NOUN,xcomp,0,0,0,1,1,57,74,gumēzagīh,NOUN,nmod,1,1,2,1,1,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ēwēnag,NOUN,root,0,1,0,1,1,782,640,dahišnān,NOUN,nmod,1,1,2,3,1,0,0,0,0.0,False,True,GBd-TD1-01_mptf.conllu,1,0,0
kirb,NOUN,obj,0,1,0,1,1,204,4718,awēšān,PRON,nmod,0,2,2,2,1,1,0,1,0.4,False,False,GBd-TD1-01_mptf.conllu,1,0,0
stāragpāyag,NOUN,obl,0,1,0,1,1,5,4718,awēšān,PRON,nmod,0,2,1,2,0,0,0,0,0.6,False,False,GBd-TD1-01_mptf.conllu,1,0,0
axtarān,NOUN,nsubj,1,0,0,1,1,136,14,ābčihrag,NOUN,nmod,0,1,2,1,3,0,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ābčihragān,NOUN,nsubj,1,0,0,1,1,8,152,tištar,PROPN,appos,0,1,5,2,4,1,1,0,1.0,False,False,GBd-TD1-01_mptf.conllu,0,0,0
pēšparwēz,PROPN,conj:appos,0,0,0,1,1,9,125,stārag,NOUN,appos,1,1,3,2,2,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,0,0
zamīgčihr,NOUN,nsubj,0,0,0,1,1,3,32,haftōring,PROPN,appos,0,1,3,2,1,1,1,0,1.0,False,False,GBd-TD1-01_mptf.conllu,0,0,0
ālag,NOUN,obl,0,0,0,1,1,44,106,nēmrōz,NOUN,nmod,0,2,1,2,0,0,0,0,0.6666666666666666,False,False,GBd-TD1-01_mptf.conllu,1,0,0
dast,NOUN,obl,0,0,0,1,1,477,168,dašn,ADJ,amod,0,2,1,2,0,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
pāy,NOUN,obj,0,0,0,0,1,235,168,dašn,ADJ,amod,0,2,2,2,1,1,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
kirb,NOUN,obj,0,0,0,1,0,204,459,gāw,NOUN,nmod,0,2,3,3,1,1,0,1,0.3333333333333333,False,False,GBd-TD1-01_mptf.conllu,1,0,0
ēwēnag,NOUN,conj,0,0,0,1,0,782,459,gāw,NOUN,nmod,0,1,2,1,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
māh,NOUN,ccomp,0,0,0,1,1,689,18,gōspandtōhmag,ADJ,amod,0,1,4,3,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ēwēnag,NOUN,nsubj,0,1,0,1,1,782,459,gāwān,NOUN,nmod,0,1,2,1,1,0,0,0,0.5,False,False,GBd-TD1-01_mptf.conllu,1,0,0
rōn,NOUN,obl,0,0,0,1,1,54,106,nēmrōz,ADJ,amod,0,2,1,2,0,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ālag,NOUN,obl:lmod,0,0,0,1,0,44,143,hōy,ADJ,amod,0,2,1,1,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
pāy,NOUN,obl,0,0,0,0,0,235,143,hōy,ADJ,amod,0,2,2,2,1,1,0,1,1.0,False,False,GBd-TD1-01_mptf.conllu,0,1,0
kirb,NOUN,obj,0,0,0,1,0,204,18258,ōy,PRON,nmod,0,2,2,2,1,1,0,1,0.5,False,False,GBd-TD1-01_mptf.conllu,1,0,0
rōšnīh,NOUN,advcl,0,0,0,1,1,368,420,xwaršēd,NOUN,nmod,0,1,3,5,1,1,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
buništ,NOUN,obl,0,0,0,1,1,34,2375,xwēš,DET,amod,0,2,1,2,0,0,0,0,0.4,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ān,PRON,nsubj,0,0,0,1,1,1928,554,xwarrah,NOUN,nmod,0,1,2,1,1,0,0,1,0.8,False,False,GBd-TD1-01_mptf.conllu,1,0,0
pāy,NOUN,obl,0,0,0,0,1,235,168,dašn,ADJ,amod,0,2,2,3,1,1,0,1,0.42857142857142855,False,False,GBd-TD1-01_mptf.conllu,0,1,0
angust,NOUN,obl,0,0,0,1,1,148,154,keh,ADJ,amod,0,2,2,3,1,1,0,1,0.5714285714285714,False,False,GBd-TD1-01_mptf.conllu,0,1,0
ǰān,NOUN,nsubj,0,0,0,1,1,423,2253,tan,NOUN,nmod,1,1,3,1,2,0,0,0,0.9,False,False,GBd-TD1-01_mptf.conllu,1,0,0
tan,NOUN,nmod,0,0,0,1,1,2253,245,gayōmart,PROPN,nmod,0,1,2,2,1,0,1,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
bālist,NOUN,obl,0,0,0,1,1,135,700,sar,NOUN,nmod,0,1,1,2,0,0,0,0,1.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
tan,NOUN,obl,0,0,0,1,1,2253,245,gayōmart,PROPN,nmod,0,1,2,2,1,0,1,1,0.2,False,False,GBd-TD1-01_mptf.conllu,1,0,0
āhen,NOUN,obl,0,0,0,1,1,57,89,garm,ADJ,amod,0,1,2,3,1,0,0,1,0.6,False,False,GBd-TD1-01_mptf.conllu,0,2,0
āhen,NOUN,obl,0,0,0,1,1,57,40,suxr,ADJ,amod,1,1,2,3,1,0,0,1,0.6,False,False,GBd-TD1-01_mptf.conllu,0,2,0
čiyōnīh,NOUN,root,0,1,0,1,1,143,1276,zamīgān,NOUN,nmod,0,1,1,3,0,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
dar,NOUN,obl,0,0,0,1,1,332,1276,zamīg,NOUN,nmod,0,1,2,2,1,0,0,1,0.375,False,False,GBd-TD1-01_mptf.conllu,1,0,0
pārag,NOUN,conj,0,0,0,1,1,96,249,kust,NOUN,nmod,2,1,3,3,2,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,1
kust,NOUN,nmod,0,0,0,1,1,248,74,xwarāsān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
kišwar,NOUN,orphan,0,0,0,1,1,281,30,arzah,PROPN,nmod,0,2,1,1,0,0,1,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
pārag,NOUN,conj,0,0,0,1,1,96,249,kust,NOUN,nmod,2,1,3,3,2,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,1
kust,NOUN,nmod,0,0,0,1,1,248,19,xwarōrān,NOUN,nmod,0,1,2,2,1,0,0,1,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
kišwar,NOUN,orphan,0,0,0,1,1,281,33,sawah,PROPN,nmod,0,2,1,1,0,0,1,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
pārag,NOUN,conj,0,0,0,1,1,96,249,kust,NOUN,nmod,1,1,4,4,2,0,0,0,0.0,False,False,GBd-TD1-01_mptf.conllu,1,0,0
